id_localizacao;id_matriculados;distrito;localidade;sede_nif;cod_universitario;estabelecimento;publico;privado;universitario;politecnico;id_inscritos
725;9008259;Lisboa;Lisboa;500366039;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
726;9008259;Lisboa;Lisboa;501774360;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
727;9008259;Lisboa;Lisboa;502443855;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
728;9008259;Lisboa;Lisboa;502829257;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
729;9008259;Lisboa;Lisboa;502980826;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
730;9008259;Lisboa;Lisboa;503412031;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
731;9008259;Lisboa;Lisboa;503470120;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
732;9008259;Lisboa;Lisboa;504079190;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
733;9008259;Lisboa;Lisboa;504150014;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
734;9008259;Lisboa;Lisboa;504272179;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
735;9008259;Lisboa;Lisboa;504551221;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
736;9008259;Lisboa;Lisboa;504857312;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
737;9008259;Lisboa;Lisboa;505107546;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
738;9008259;Lisboa;Lisboa;505116812;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
739;9008259;Lisboa;Lisboa;505128985;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
740;9008259;Lisboa;Lisboa;505205939;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
741;9008259;Lisboa;Lisboa;505377691;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
742;9008259;Lisboa;Lisboa;506204650;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
743;9008259;Lisboa;Lisboa;506360237;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
744;9008259;Lisboa;Lisboa;506396010;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
745;9008259;Lisboa;Lisboa;507117336;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
746;9008259;Lisboa;Lisboa;507246152;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
747;9008259;Lisboa;Lisboa;507431073;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
748;9008259;Lisboa;Lisboa;507969332;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
749;9008259;Lisboa;Lisboa;508069491;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
750;9008259;Lisboa;Lisboa;508123585;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
751;9008259;Lisboa;Lisboa;508202531;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
752;9008259;Lisboa;Lisboa;508453488;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
753;9008259;Lisboa;Lisboa;508823617;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
754;9008259;Lisboa;Lisboa;508966752;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
755;9008259;Lisboa;Lisboa;509364730;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
756;9008259;Lisboa;Lisboa;510070833;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
757;9008259;Lisboa;Lisboa;510303811;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
758;9008259;Lisboa;Lisboa;510722920;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
759;9008259;Lisboa;Lisboa;510830536;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
760;9008259;Lisboa;Lisboa;510852254;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
761;9008259;Lisboa;Lisboa;513063145;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
762;9008259;Lisboa;Lisboa;513418210;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
763;9008259;Lisboa;Lisboa;514139927;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
764;9008259;Lisboa;Lisboa;980540488;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
765;9008259;Lisboa;Lisboa;980595304;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
766;9008259;Lisboa;Miraflores;503882887;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
767;9008259;Lisboa;Miraflores;507678672;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
768;9008259;Lisboa;Odivelas;505187299;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
769;9008259;Lisboa;Pontinha;503670693;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
770;9008259;Lisboa;Porto Salvo;502186771;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
771;9008259;Lisboa;Porto Salvo;504727060;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
772;9008259;Lisboa;Porto Salvo;504761013;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
773;9008259;Lisboa;Porto Salvo;510480209;900;Universidade Nova de Lisboa;Publico;;Universitario;;9008259
774;10007;Braga;Barral;507107381;1000;Universidade do Minho;Publico;;Universitario;;10007
775;10007;Braga;Braga;501854371;1000;Universidade do Minho;Publico;;Universitario;;10007
776;31009885;Leiria;Leiria;501968326;3100;Instituto Politécnico de Leiria;Publico;; ;Politecnico;31009885
777;311052;Lisboa;Amadora;501551557;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
778;311052;Lisboa;Amadora;503222364;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
779;311052;Lisboa;Amadora;506176142;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
780;311052;Lisboa;Carnaxide;505350173;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
781;311052;Lisboa;Carnaxide;510728189;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
782;311052;Lisboa;Linhó;502479418;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
783;311052;Lisboa;Linhó;503502537;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
784;311052;Lisboa;Linhó;503541320;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
785;311052;Lisboa;Lisboa;500068801;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
786;311052;Lisboa;Lisboa;500074372;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
787;311052;Lisboa;Lisboa;500366039;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
788;311052;Lisboa;Lisboa;501774360;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
789;311052;Lisboa;Lisboa;502443855;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
790;311052;Lisboa;Lisboa;502829257;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
791;311052;Lisboa;Lisboa;502980826;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
792;311052;Lisboa;Lisboa;503412031;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
793;311052;Lisboa;Lisboa;503470120;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
794;311052;Lisboa;Lisboa;504079190;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
795;311052;Lisboa;Lisboa;504150014;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
796;311052;Lisboa;Lisboa;504272179;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
797;311052;Lisboa;Lisboa;504551221;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
798;311052;Lisboa;Lisboa;504857312;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
799;311052;Lisboa;Lisboa;505107546;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
800;311052;Lisboa;Lisboa;505116812;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
801;311052;Lisboa;Lisboa;505128985;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
802;311052;Lisboa;Lisboa;505205939;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
803;311052;Lisboa;Lisboa;505377691;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
804;311052;Lisboa;Lisboa;506204650;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
805;311052;Lisboa;Lisboa;506360237;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
806;311052;Lisboa;Lisboa;506396010;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
807;311052;Lisboa;Lisboa;507117336;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
808;311052;Lisboa;Lisboa;507246152;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
809;311052;Lisboa;Lisboa;507431073;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
810;311052;Lisboa;Lisboa;507969332;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
811;311052;Lisboa;Lisboa;508069491;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
812;311052;Lisboa;Lisboa;508123585;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
813;311052;Lisboa;Lisboa;508202531;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
814;311052;Lisboa;Lisboa;508453488;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
815;311052;Lisboa;Lisboa;508823617;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
816;311052;Lisboa;Lisboa;508966752;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
817;311052;Lisboa;Lisboa;509364730;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
818;311052;Lisboa;Lisboa;510070833;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
819;311052;Lisboa;Lisboa;510303811;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
820;311052;Lisboa;Lisboa;510722920;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
821;311052;Lisboa;Lisboa;510830536;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
822;311052;Lisboa;Lisboa;510852254;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
823;311052;Lisboa;Lisboa;513063145;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
824;311052;Lisboa;Lisboa;513418210;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
825;311052;Lisboa;Lisboa;514139927;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
826;311052;Lisboa;Lisboa;980540488;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
827;311052;Lisboa;Lisboa;980595304;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
828;311052;Lisboa;Miraflores;503882887;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
829;311052;Lisboa;Miraflores;507678672;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
830;311052;Lisboa;Odivelas;505187299;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
831;311052;Lisboa;Pontinha;503670693;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
832;311052;Lisboa;Porto Salvo;502186771;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
833;311052;Lisboa;Porto Salvo;504727060;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
834;311052;Lisboa;Porto Salvo;504761013;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
835;311052;Lisboa;Porto Salvo;510480209;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;311052
836;3110119;Lisboa;Amadora;501551557;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
837;3110119;Lisboa;Amadora;503222364;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
838;3110119;Lisboa;Amadora;506176142;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
839;3110119;Lisboa;Carnaxide;505350173;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
840;3110119;Lisboa;Carnaxide;510728189;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
841;3110119;Lisboa;Linhó;502479418;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
842;3110119;Lisboa;Linhó;503502537;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
843;3110119;Lisboa;Linhó;503541320;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
844;3110119;Lisboa;Lisboa;500068801;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
845;3110119;Lisboa;Lisboa;500074372;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
846;3110119;Lisboa;Lisboa;500366039;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
847;3110119;Lisboa;Lisboa;501774360;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
848;3110119;Lisboa;Lisboa;502443855;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
849;3110119;Lisboa;Lisboa;502829257;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
850;3110119;Lisboa;Lisboa;502980826;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
851;3110119;Lisboa;Lisboa;503412031;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
852;3110119;Lisboa;Lisboa;503470120;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
853;3110119;Lisboa;Lisboa;504079190;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
854;3110119;Lisboa;Lisboa;504150014;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
855;3110119;Lisboa;Lisboa;504272179;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
856;3110119;Lisboa;Lisboa;504551221;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
857;3110119;Lisboa;Lisboa;504857312;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
858;3110119;Lisboa;Lisboa;505107546;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
859;3110119;Lisboa;Lisboa;505116812;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
860;3110119;Lisboa;Lisboa;505128985;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
861;3110119;Lisboa;Lisboa;505205939;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
862;3110119;Lisboa;Lisboa;505377691;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
863;3110119;Lisboa;Lisboa;506204650;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
864;3110119;Lisboa;Lisboa;506360237;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
865;3110119;Lisboa;Lisboa;506396010;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
866;3110119;Lisboa;Lisboa;507117336;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
867;3110119;Lisboa;Lisboa;507246152;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
868;3110119;Lisboa;Lisboa;507431073;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
869;3110119;Lisboa;Lisboa;507969332;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
870;3110119;Lisboa;Lisboa;508069491;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
871;3110119;Lisboa;Lisboa;508123585;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
872;3110119;Lisboa;Lisboa;508202531;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
873;3110119;Lisboa;Lisboa;508453488;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
874;3110119;Lisboa;Lisboa;508823617;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
875;3110119;Lisboa;Lisboa;508966752;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
876;3110119;Lisboa;Lisboa;509364730;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
877;3110119;Lisboa;Lisboa;510070833;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
878;3110119;Lisboa;Lisboa;510303811;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
879;3110119;Lisboa;Lisboa;510722920;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
880;3110119;Lisboa;Lisboa;510830536;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
881;3110119;Lisboa;Lisboa;510852254;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
882;3110119;Lisboa;Lisboa;513063145;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
883;3110119;Lisboa;Lisboa;513418210;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
884;3110119;Lisboa;Lisboa;514139927;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
885;3110119;Lisboa;Lisboa;980540488;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
886;3110119;Lisboa;Lisboa;980595304;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
887;3110119;Lisboa;Miraflores;503882887;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
888;3110119;Lisboa;Miraflores;507678672;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
889;3110119;Lisboa;Odivelas;505187299;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
890;3110119;Lisboa;Pontinha;503670693;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
891;3110119;Lisboa;Porto Salvo;502186771;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
892;3110119;Lisboa;Porto Salvo;504727060;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
893;3110119;Lisboa;Porto Salvo;504761013;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
894;3110119;Lisboa;Porto Salvo;510480209;3110;Instituto Politécnico de Lisboa;Publico;; ;Politecnico;3110119
895;31308288;Porto;Leça do Balio;509834370;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;31308288
896;31308288;Porto;Maia;503961175;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;31308288
897;31308288;Porto;Maia;505089971;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;31308288
898;31308288;Porto;Matosinhos;506305716;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;31308288
899;31308288;Porto;Porto;501573704;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;31308288
900;31308288;Porto;Porto;507058917;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;31308288
901;31308288;Porto;Porto;507291727;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;31308288
902;31308288;Porto;Porto;509255310;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;31308288
903;31308288;Porto;Porto;510148301;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;31308288
904;31308288;Porto;Porto;513199560;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;31308288
905;31308288;Porto;Porto;513435344;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;31308288
906;31308288;Porto;Porto;513945342;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;31308288
907;31308288;Porto;Porto;980566797;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;31308288
908;31308398;Porto;Leça do Balio;509834370;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;31308398
909;31308398;Porto;Maia;503961175;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;31308398
910;31308398;Porto;Maia;505089971;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;31308398
911;31308398;Porto;Matosinhos;506305716;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;31308398
912;31308398;Porto;Porto;501573704;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;31308398
913;31308398;Porto;Porto;507058917;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;31308398
914;31308398;Porto;Porto;507291727;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;31308398
915;31308398;Porto;Porto;509255310;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;31308398
916;31308398;Porto;Porto;510148301;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;31308398
917;31308398;Porto;Porto;513199560;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;31308398
918;31308398;Porto;Porto;513435344;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;31308398
919;31308398;Porto;Porto;513945342;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;31308398
920;31308398;Porto;Porto;980566797;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;31308398
921;313091192;Porto;Leça do Balio;509834370;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;313091192
922;313091192;Porto;Maia;503961175;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;313091192
923;313091192;Porto;Maia;505089971;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;313091192
924;313091192;Porto;Matosinhos;506305716;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;313091192
925;313091192;Porto;Porto;501573704;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;313091192
926;313091192;Porto;Porto;507058917;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;313091192
927;313091192;Porto;Porto;507291727;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;313091192
928;313091192;Porto;Porto;509255310;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;313091192
929;313091192;Porto;Porto;510148301;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;313091192
930;313091192;Porto;Porto;513199560;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;313091192
931;313091192;Porto;Porto;513435344;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;313091192
932;313091192;Porto;Porto;513945342;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;313091192
933;313091192;Porto;Porto;980566797;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;313091192
934;313071;Porto;Leça do Balio;509834370;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;313071
935;313071;Porto;Maia;503961175;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;313071
936;313071;Porto;Maia;505089971;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;313071
937;313071;Porto;Matosinhos;506305716;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;313071
938;313071;Porto;Porto;501573704;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;313071
939;313071;Porto;Porto;507058917;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;313071
940;313071;Porto;Porto;507291727;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;313071
941;313071;Porto;Porto;509255310;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;313071
942;313071;Porto;Porto;510148301;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;313071
943;313071;Porto;Porto;513199560;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;313071
944;313071;Porto;Porto;513435344;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;313071
945;313071;Porto;Porto;513945342;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;313071
946;313071;Porto;Porto;980566797;3130;Instituto Politécnico do Porto;Publico;; ;Politecnico;313071
947;68009098;Lisboa;Amadora;501551557;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
948;68009098;Lisboa;Amadora;503222364;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
949;68009098;Lisboa;Amadora;506176142;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
950;68009098;Lisboa;Carnaxide;505350173;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
951;68009098;Lisboa;Carnaxide;510728189;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
952;68009098;Lisboa;Linhó;502479418;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
953;68009098;Lisboa;Linhó;503502537;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
954;68009098;Lisboa;Linhó;503541320;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
955;68009098;Lisboa;Lisboa;500068801;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
956;68009098;Lisboa;Lisboa;500074372;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
957;68009098;Lisboa;Lisboa;500366039;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
958;68009098;Lisboa;Lisboa;501774360;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
959;68009098;Lisboa;Lisboa;502443855;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
960;68009098;Lisboa;Lisboa;502829257;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
961;68009098;Lisboa;Lisboa;502980826;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
962;68009098;Lisboa;Lisboa;503412031;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
963;68009098;Lisboa;Lisboa;503470120;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
964;68009098;Lisboa;Lisboa;504079190;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
965;68009098;Lisboa;Lisboa;504150014;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
966;68009098;Lisboa;Lisboa;504272179;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
967;68009098;Lisboa;Lisboa;504551221;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
968;68009098;Lisboa;Lisboa;504857312;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
969;68009098;Lisboa;Lisboa;505107546;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
970;68009098;Lisboa;Lisboa;505116812;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
971;68009098;Lisboa;Lisboa;505128985;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
972;68009098;Lisboa;Lisboa;505205939;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
973;68009098;Lisboa;Lisboa;505377691;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
974;68009098;Lisboa;Lisboa;506204650;6800;ISCTE - Instituto Universitário de Lisboa;Publico;;Universitario;;68009098
